codigo_ocorrencia;codigo_ocorrencia1;codigo_ocorrencia2;codigo_ocorrencia3;codigo_ocorrencia4;ocorrencia_classificacao;ocorrencia_latitude;ocorrencia_longitude;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_numero;divulgacao_relatorio_publicado;divulgacao_dia_publicacao;total_recomendacoes;total_aeronaves_envolvidas;ocorrencia_saida_pista;ocorrencia_tipo;ocorrencia_tipo_categoria;taxonomia_tipo_icao;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_veiculo;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_pmd;aeronave_pmd_categoria;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;fator_nome;fator_aspecto;fator_condicionante;fator_area;recomendacao_numero;recomendacao_dia_assinatura;recomendacao_dia_encaminhamento;recomendacao_dia_feedback;recomendacao_conteudo;recomendacao_status;recomendacao_destinatario_sigla;recomendacao_destinatario
52633;52633;52633;52633;52633;ACIDENTE;-28.4627777778;-52.3383333333;MARAU;RS;BRASIL;*;08/10/2014;12:00:00;SIM;FINALIZADA;A-168/CENIPA/2014;SIM;2015-07-21;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PTUEQ;AGRÍCOLA;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1.0;1989.0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0;ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52634;52634;52634;52634;52634;ACIDENTE;-22.5266666667;-50.7466666667;PARAGUAÇU PAULISTA;SP;BRASIL;*;09/10/2014;11:40:00;SIM;ATIVA;A-169/CENIPA/2014;SIM;2017-11-30;1;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PTUFV;;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1.0;1990.0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0;JULGAMENTO DE PILOTAGEM;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-169/CENIPA/2014 - 01;2017-11-30;nan;nan;a fim de alertar pilotos e operadores da aviação agrícola quanto aos riscos da não utilização da booster durante as fases do voo em que ela é requerida., Divulgar os ensinamentos colhidos na presente investigação;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
52635;52635;52635;52635;52635;ACIDENTE;-19.8558333333;-44.3525;JUATUBA;MG;BRASIL;*;10/10/2014;18:00:00;SIM;FINALIZADA;A-170/CENIPA/2014;SIM;2016-07-14;1;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRNAR;INSTRUÇÃO;AVIÃO;CESSNA AIRCRAFT;172N;C172;PISTÃO;MONOMOTOR;1043;1043;0.0;1977.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CARLOS PRATES;CARLOS PRATES;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0;CULTURA ORGANIZACIONAL, MANUTENÇÃO DE AERONAVE, ORGANIZAÇÃO DO TRABALHO;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE, ORGANIZACIONAL;FATOR HUMANO, FATOR OPERACIONAL;A-170/CENIPA/2014  001;2014-12-29;2014-12-30;2016-07-11;tendo em vista que ambas as aeronaves acidentadas haviam passado por serviços recentes de manutenção nessa empresa, no primeiro evento, Realizar uma Auditoria de Segurança de Voo na empresa Claro Aviação sediada no Aeroporto de Carlos Prates (CHE0911-31/ANAC), e que, foram constatados indícios de deficiente manutenção.;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
52636;52636;52636;52636;52636;ACIDENTE;;;TATUÍ;SP;BRASIL;SDTF;11/10/2014;16:18:00;;ATIVA;A-171/CENIPA/2014;NÃO;;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPHSY;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-180;AB18;PISTÃO;MONOMOTOR;844;844;2.0;1987.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;TATUÍ;TATUÍ;POUSO;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;;;
52637;52637;52637;52637;52637;ACIDENTE;-23.3011111111;-47.6952777778;BOITUVA;SP;BRASIL;SDOI;16/10/2014;20:30:00;;ATIVA;A-172/CENIPA/2014;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRPEX;PARTICULAR;AVIÃO;CESSNA AIRCRAFT;182A;;PISTÃO;MONOMOTOR;1202;1202;0.0;1957.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;CENTRO NACIONAL DE PÁRA-QUEDISMO;CENTRO NACIONAL DE PÁRA-QUEDISMO;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
52638;52638;52638;52638;52638;ACIDENTE;-20.0080555556;-44.3333333333;JUATUBA;MG;BRASIL;*;17/10/2014;20:30:00;SIM;FINALIZADA;A-173/CENIPA/2014;SIM;2016-06-23;0;1;NÃO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SCF-NP;PTLNA;PARTICULAR;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;MONOMOTOR;621;621;2.0;2008.0;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;CARLOS PRATES;BRIGADEIRO CABRAL;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS, MANUTENÇÃO DE AERONAVE, JULGAMENTO DE PILOTAGEM, POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE, OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52639;52639;52639;52639;52639;ACIDENTE;-8.8491666667;-59.2663888889;MANOEL URBANO;AC;BRASIL;SSPX;19/10/2014;20:05:00;SIM;FINALIZADA;A-174/CENIPA/2014;SIM;2015-07-15;0;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTEVN;PARTICULAR;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6.0;1979.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;SANTA ROSA DO PURUS;MANUEL URBANO;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
52640;52640;52640;52640;52640;ACIDENTE;-20.1361111111;-54.6702777778;CAMPO GRANDE;MS;BRASIL;SBCG;22/10/2014;14:01:00;SIM;FINALIZADA;A-175/CENIPA/2014;SIM;2019-03-11;2;1;NÃO;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM TREM DE POUSO;SCF-NP;PTWFO;;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6.0;1980.0;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;CAMPO GRANDE;CAMPO GRANDE;POUSO;POLICIAL;SUBSTANCIAL;0;MANUTENÇÃO DE AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;A-175/CENIPA/2014-01, A-175/CENIPA/2014-02;2019-03-11;nan;nan;MODELO 58, A FIM DE QUE AQUELA ORGANIZAçãO DEMONSTRE QUE POSSUI E APLICA TODOS OS RECURSOS NECESSáRIOS à ADEQUADA PRESTAçãO DE SERVIçOS DE MANUTENçãO NAS AERONAVES BEECH AIRCRAFT, A FIM DE QUE AQUELE OPERADOR APERFEIçOE SEUS MECANISMOS ADMINISTRATIVOS E OPERACIONAIS DE RECEBIMENTO, CONFORME PRECONIZA A LEGISLAçãO EM VIGOR, ATUAR JUNTO SECRETARIA ESTADUAL DE JUSTIçA E SEGURANçA PúBLICA DO MATO GROSSO DO SUL, OS RESPECTIVOS MANUAIS TéCNICOS E A LISTA DE CAPACIDADES DA EMPRESA., ATUAR JUNTO à HORA - HANGAR OFICINA E RECUPERAçãO DE AERONAVES (COM 6804-03/ANAC), COMO FORMA DE PREVENIR OCORRêNCIAS AERONáUTICAS., ESCRITURAçãO E VERIFICAçãO DOS SERVIçOS DE MANUTENçãO EXECUTADOS NAS AERONAVES SOB SUA RESPONSABILIDADE;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
52651;52651;52651;52651;52651;ACIDENTE;-1.144722;-61.1594444444;RORAINÓPOLIS;RR;BRASIL;*;26/10/2014;17:30:00;SIM;FINALIZADA;A-177/CENIPA/2014;SIM;2015-08-04;1;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PPFFR;ADMINISTRAÇÃO DIRETA;AVIÃO;CESSNA AIRCRAFT;U206G;C206;PISTÃO;MONOMOTOR;1633;1633;6.0;1979.0;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;FORA DE AERODROMO;ATLAS BRASIL CANTANHEDE;CRUZEIRO;NÃO REGULAR;NENHUM;0;PLANEJAMENTO DE VOO, JULGAMENTO DE PILOTAGEM, PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;A-177/CENIPA/2014 - 01;2015-08-04;2015-09-03;2016-03-03;Realizar gestões junto ao operador da aeronave de modo a certificar-se que este organize o planejamento gerencial das suas aeronaves e equipe as mesmas com kit de sobrevivência e kit de primeiros socorros.;NÃO CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
52652;52652;52652;52652;52652;ACIDENTE;-25.2433333333;-48.9330555556;CAMPINA GRANDE DO SUL;PR;BRASIL;*;27/10/2014;16:30:00;SIM;FINALIZADA;A-179/CENIPA/2014;SIM;2015-06-03;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PPJRL;INSTRUÇÃO;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;MONOMOTOR;621;621;2.0;2012.0;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;PIRAQUARA;PIRAQUARA;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0;MANUTENÇÃO DE AERONAVE;DESEMPENHO DO SER HUMANO;MANUTENÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52653;52653;52653;52653;52653;INCIDENTE GRAVE;-3.0727777778;-60.0211111111;MANAUS;AM;BRASIL;SWFN;28/10/2014;14:45:00;SIM;FINALIZADA;IG-180/CENIPA/2014;SIM;2016-04-22;0;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTKIL;PARTICULAR;AVIÃO;BEECH AIRCRAFT;95-B55;BE55;PISTÃO;BIMOTOR;2268;2268;6.0;1974.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;TEFÉ;FLORES;POUSO;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52654;52654;52654;52654;52654;ACIDENTE;-7.8444444444;-34.8913888889;IGARASSU;PE;BRASIL;SIFC;01/11/2014;13:50:00;;FINALIZADA;A-182/CENIPA/2014;SIM;2015-05-15;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PRYKS;PARTICULAR;AVIÃO;CESSNA AIRCRAFT;182K;C182;PISTÃO;MONOMOTOR;1270;1270;5.0;1967.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;COROA DO AVIÃO;COROA DO AVIÃO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;SUPERVISÃO GERENCIAL, ESQUECIMENTO DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52671;52671;52671;52671;52671;ACIDENTE;-23.3644444444;-52.9047222222;CIDADE GAÚCHA;PR;BRASIL;*;17/11/2014;17:58:00;SIM;ATIVA;IG-187/CENIPA/2014;SIM;2018-09-24;3;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PRWIZ;;AVIÃO;PIPER AIRCRAFT;PA-25-235;PA25;PISTÃO;MONOMOTOR;1315;1315;1.0;1976.0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;DESTRUÍDA;1;CULTURA ORGANIZACIONAL, PLANEJAMENTO DE VOO, SISTEMAS DE APOIO, SUPERVISÃO GERENCIAL, PROCESSO DECISÓRIO, MOTIVAÇÃO, APLICAÇÃO DE COMANDOS, JULGAMENTO DE PILOTAGEM, POUCA EXPERIÊNCIA DO PILOTO;ASPECTO PSICOLÓGICO, DESEMPENHO DO SER HUMANO;INDIVIDUAL, ORGANIZACIONAL, OPERAÇÃO DA AERONAVE;FATOR HUMANO, FATOR OPERACIONAL;A-187/CENIPA/2014 - 01, A-187/CENIPA/2014 - 02, A-187/CENIPA/2014 - 03;2018-09-24;nan;nan;TORNAM-SE IMPORTANTES FERRAMENTAS DE PREVENçãO DE OCORRêNCIAS AERONáUTICAS., QUANDO ADEQUADAMENTE REALIZADAS, A FIM DE INCENTIVAR QUE O SETOR RESPONSáVEL PELA SEGURANçA OPERACIONAL DAQUELE OPERADOR TENHA UMA ATUAçãO MAIS EFETIVA NA PROMOçãO DE ATIVIDADE DE PREVENçãO DE OCORRêNCIAS AERONáUTICAS E QUE O MANUAL DE GERENCIAMENTO DA SEGURANçA OPERACIONAL (MSGO) SEJA ATUALIZADO E CUMPRIDO POR TODOS OS PROFISSIONAIS QUE ATUAM NA REFERIDA EMPRESA., TENDO EM VISTA QUE TAIS AçõES, ATUAR JUNTO à PELICANO AVIAçãO AGRíCOLA LTDA., A FIM DE QUE ESSE OPERADOR APRIMORE SEUS MECANISMOS DE CONTROLE E REGISTRO DOS SERVIçOS DE MANUTENçãO REALIZADOS EM SUAS AERONAVES, A FIM DE QUE AQUELE OPERADOR REAVALIE A ADEQUABILIDADE E A EFICáCIA DOS MECANISMOS DE PLANEJAMENTO DE VOO E DE SUPERVISãO GERENCIAL ADOTADOS PELA EMPRESA, VISANDO EVITAR A INSTALAçãO DE PRODUTOS INCOMPATíVEIS COM AS ESPECIFICAçõES DA AERONAVE.;CUMPRIDA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
52672;52672;52672;52672;52672;ACIDENTE;;;ELDORADO DO SUL;RS;BRASIL;SIXE;22/10/2014;13:20:00;;;;NÃO;;0;1;NÃO;OUTROS;OUTROS;OTHR;PUXAC;EXPERIMENTAL;ULTRALEVE;;AC-16;ULAC;PISTÃO;MONOMOTOR;520;520;2.0;2006.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRÁFEGO;EXPERIMENTAL;DESTRUÍDA;0;;;;;;;;;;;;
52673;52673;52673;52673;52673;ACIDENTE;;;TERESINA;PI;BRASIL;*;08/11/2014;20:50:00;;;;NÃO;;0;1;NÃO;INDETERMINADO;INDETERMINADO;UNK;PUJAM;EXPERIMENTAL;ULTRALEVE;;;ULAC;;SEM TRAÇÃO;0;0;0.0;0.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;EXPERIMENTAL;DESTRUÍDA;2;;;;;;;;;;;;
52674;52674;52674;52674;52674;ACIDENTE;-3.897778;-41.708611;PIRACURUCA;PI;BRASIL;*;02/09/2014;19:00:00;SIM;FINALIZADA;A-154/CENIPA/2014;SIM;2017-11-30;0;1;NÃO;POUSO EM LOCAL NÃO PREVISTO;OUTROS | POUSO EM LOCAL NÃO PREVISTO;OTHR;PTXXX4;;AVIÃO;ROCKWELL;685;;TURBOÉLICE;BIMOTOR;3890;3890;nan;0.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;;;;;;;;;;;;
52675;52675;52675;52675;52675;ACIDENTE;;;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;19/11/2014;11:25:00;;ATIVA;A-188/CENIPA/2014;NÃO;;0;1;NÃO;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PPGYB;INSTRUÇÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;56-B;PAUL;PISTÃO;MONOMOTOR;660;660;2.0;1963.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;TÁXI;INSTRUÇÃO;SUBSTANCIAL;0;;;;;;;;;;;;
52676;52676;52676;52676;52676;ACIDENTE;-6.8472222222;-51.2677777778;TUCUMÃ;PA;BRASIL;*;30/11/2014;16:14:00;SIM;FINALIZADA;A-189/CENIPA/2014;SIM;2015-05-22;0;1;NÃO;PANE SECA;COMBUSTÍVEL | PANE SECA;FUEL;PTNOD;PARTICULAR;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-710C;P28B;PISTÃO;MONOMOTOR;1361;1361;4.0;1977.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;OURILÂNDIA DO NORTE;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0;SUPERVISÃO GERENCIAL, PLANEJAMENTO GERENCIAL;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52691;52691;52691;52691;52691;INCIDENTE GRAVE;;;SANTANA DO PARAÍSO;MG;BRASIL;*;24/10/2014;15:35:00;;;;NÃO;;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PUCMR;EXPERIMENTAL;ULTRALEVE;CARLOS GILBERTO FRAGA MARQUES;G FLY;ULAC;PISTÃO;MONOMOTOR;600;600;2.0;2012.0;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;EXPERIMENTAL;NENHUM;0;;;;;;;;;;;;
52692;52692;52692;52692;52692;INCIDENTE GRAVE;-23.4794444444;-52.0122222222;MARINGÁ;PR;BRASIL;SBMG;09/11/2014;17:00:00;SIM;FINALIZADA;IG-184/CENIPA/2014;SIM;2015-04-30;0;1;SIM;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | PERDA DE COMPONENTE NO SOLO;SCF-NP;PPGBC;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2.0;1991.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;SÍLVIO NAME JÚNIOR;SÍLVIO NAME JÚNIOR;POUSO;INSTRUÇÃO;LEVE;0;SUPERVISÃO GERENCIAL, APLICAÇÃO DE COMANDOS, INSTRUÇÃO, POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52693;52693;52693;52693;52693;INCIDENTE GRAVE;-30.5086111111;-51.3536111111;BARRA DO RIBEIRO;RS;BRASIL;*;24/09/2014;16:00:00;SIM;FINALIZADA;IG-162/CENIPA/2014;SIM;2015-04-30;0;1;NÃO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CTOL;PPGAF;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;3.0;1990.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BELÉM NOVO;CENTENO;VOO A BAIXA ALTURA;INSTRUÇÃO;SUBSTANCIAL;0;INDISCIPLINA DE VOO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52694;52694;52694;52694;52694;INCIDENTE GRAVE;-22.9791666667;-46.5375;BRAGANÇA PAULISTA;SP;BRASIL;SBBP;23/10/2014;16:00:00;SIM;ATIVA;IG-176/CENIPA/2014;SIM;2018-12-19;1;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PRRQL;;AVIÃO;CESSNA AIRCRAFT;152;C152;PISTÃO;MONOMOTOR;757;757;2.0;1979.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;DECOLAGEM;INSTRUÇÃO;NENHUM;0;APLICAÇÃO DE COMANDOS, POUCA EXPERIÊNCIA DO PILOTO;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;IG-176/CENIPA/2014 - 01;2018-12-19;nan;nan;"""""Atuar na Yros Fly Escola de Aviação Civil Ltda.";AGUARDANDO RESPOSTA;ANAC;AGÊNCIA NACIONAL DE AVIAÇÃO CIVIL
52695;52695;52695;52695;52695;INCIDENTE GRAVE;-19.9091666667;-43.9891666667;BELO HORIZONTE;MG;BRASIL;SBPR;26/10/2014;17:45:00;SIM;FINALIZADA;IG-178/CENIPA/2014;SIM;2015-07-27;0;1;SIM;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;LOC-G;PTSUN;PARTICULAR;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6.0;1996.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;CARATINGA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;POUSO;PRIVADA;LEVE;0;;;;;;;;;;;;
52696;52696;52696;52696;52696;INCIDENTE GRAVE;-23.1277777778;-46.5747222222;ATIBAIA;SP;BRASIL;SDTB;28/10/2014;18:20:00;SIM;FINALIZADA;IG-181/CENIPA/2014;SIM;2015-04-30;0;1;NÃO;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;LOC-I;PTAEW;PARTICULAR;AVIÃO;CESSNA AIRCRAFT;170A;C170;PISTÃO;MONOMOTOR;998;998;4.0;1950.0;BRASIL;BRASIL;AVIÃO;PARTICULAR;ATIBAIA;ESTADUAL ARTHUR SIQUEIRA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0;APLICAÇÃO DE COMANDOS;DESEMPENHO DO SER HUMANO;OPERAÇÃO DA AERONAVE;FATOR OPERACIONAL;;;;;;;;
52697;52697;52697;52697;52697;INCIDENTE GRAVE;;;RIO DE JANEIRO;RJ;BRASIL;*;03/11/2014;17:40:00;;ATIVA;IG-183/CENIPA/2014;NÃO;;0;1;NÃO;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE | COM PARA-BRISAS / JANELA / PORTA;SCF-NP;PRSES;TÁXI AÉREO;HELICÓPTERO;AGUSTA;AW139;A139;TURBOEIXO;BIMOTOR;6800;6800;14.0;2009.0;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TÁXI AÉREO;LEVE;0;;;;;;;;;;;;
52698;52698;52698;52698;52698;INCIDENTE GRAVE;-27.6338888889;-50.3558333333;CORREIA PINTO;SC;BRASIL;SBLJ;15/11/2014;17:10:00;SIM;FINALIZADA;IG-186/CENIPA/2014;SIM;2015-11-16;0;1;NÃO;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR | FALHA DO MOTOR EM VOO;SCF-PP;PPGPM;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2.0;1993.0;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;CORREIA PINTO;COMANDANTE ANTONIO AMILTON BERALDO;SUBIDA;INSTRUÇÃO;NENHUM;0;;;;;;;;;;;;
